Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,SMA_50,EMA_20,RSI_14
2022-03-24 00:00:00-04:00,45.474307780628685,48.26855884962918,45.408890853440674,48.24052047729492,51677900,0.0,0.0,44.320156478881835,45.44429344177246,44.580529899688315,65.421387693843
2022-03-25 00:00:00-04:00,47.37140617425703,48.57695281048065,47.14712058353716,48.43677520751953,33239800,0.0,0.0,44.51267032623291,45.379089431762694,44.947791357577,68.31425909499984
2022-03-28 00:00:00-04:00,47.99754060823761,48.19379137663494,47.24991608699425,48.1377182006836,22932400,0.0,0.0,44.69069843292236,45.32274368286133,45.25159391406335,67.48032347929572
2022-03-29 00:00:00-04:00,48.59563654119318,48.866651523646645,47.92277274060656,48.82926940917969,27303700,0.0,0.0,44.944423866271975,45.26613151550293,45.59232491359824,69.12244634528918
2022-03-30 00:00:00-04:00,48.82926559623725,49.0722421913898,47.86669939608248,48.062950134277344,24623300,0.0,0.0,45.064043807983396,45.21162933349609,45.82762255366292,69.99156241724089
2022-03-31 00:00:00-04:00,47.84801504997144,47.90408466020147,46.26865448266796,46.31538391113281,43698300,0.0,0.0,45.14020824432373,45.14332206726074,45.8740760162791,64.37933705270666
2022-04-01 00:00:00-04:00,46.56770724097482,46.633124162021375,44.23137844658407,44.96031188964844,46598600,0.0,0.0,45.14207744598389,45.07722122192383,45.78705086136189,64.28018821500555
2022-04-04 00:00:00-04:00,45.01638436641732,46.00698912171834,44.782751472097225,45.97895431518555,23784900,0.0,0.0,45.21310234069824,45.031493225097655,45.80532738077366,66.0570448806133
2022-04-05 00:00:00-04:00,45.63317282543199,45.773350405221024,44.87620106073469,44.979000091552734,25779200,0.0,0.0,45.24253978729248,44.9676212310791,45.726629543705,55.80492940036122
2022-04-06 00:00:00-04:00,44.33417608286389,45.016383696328994,44.147272622153984,44.42763137817383,31518700,0.0,0.0,45.238334274291994,44.91015815734863,45.602915432702034,51.538493662495675
2022-04-07 00:00:00-04:00,44.32482948646248,44.77340418024935,43.70803883688619,44.446319580078125,24117000,0.0,0.0,45.280388259887694,44.84026985168457,45.492763446737854,50.432745345205504
2022-04-08 00:00:00-04:00,44.18464990974489,44.46501222268933,43.78280106380975,43.941673278808594,22167300,0.0,0.0,45.33599300384522,44.827808151245115,45.345040573601736,48.597429469160716
2022-04-11 00:00:00-04:00,43.82952669972343,44.20333714304272,43.483747494336,43.5211296081543,30352500,0.0,0.0,45.4373893737793,44.81287139892578,45.17133476736864,42.80063347346651
2022-04-12 00:00:00-04:00,44.22203073181996,44.773404464867,43.37160720101399,43.45571517944336,29861400,0.0,0.0,45.516357231140134,44.77640747070313,45.007942425661476,42.970652259196974
2022-04-13 00:00:00-04:00,43.689346838763264,44.17530363781252,43.5024398291359,43.93232345581055,22171300,0.0,0.0,45.53411312103272,44.74706428527832,44.905502523770906,26.35894889586838
2022-04-14 00:00:00-04:00,43.68934558017981,43.68934558017981,42.63332403641813,42.68004989624024,36181800,0.0,0.0,45.46542510986328,44.68228813171387,44.69355465448227,21.691128883699733
2022-04-18 00:00:00-04:00,42.54921733373471,43.82018072260643,42.53987358747302,43.5865478515625,25593100,0.0,0.0,45.42757663726807,44.65845748901367,44.58812543515658,28.8811671575846
2022-04-19 00:00:00-04:00,43.5491665752584,44.85751210428187,43.306189953273645,44.79209518432617,31483100,0.0,0.0,45.452808952331544,44.65696220397949,44.607551125553684,32.11921682270716
2022-04-20 00:00:00-04:00,45.19394476908752,45.5584114906197,44.83882179415277,44.96031188964844,22787100,0.0,0.0,45.43972549438477,44.65565383911133,44.6411473888008,35.48953968326461
2022-04-21 00:00:00-04:00,45.43692555724533,45.69859683035603,44.296799425313885,44.39025115966797,27316900,0.0,0.0,45.403746604919434,44.63116920471192,44.61725250983577,39.882137169014506
2022-04-22 00:00:00-04:00,44.34351889165416,44.53042589833809,43.45571328362151,43.49309539794922,28219900,0.0,0.0,45.16637535095215,44.56818176269531,44.510189927751334,41.89886076610571
2022-04-25 00:00:00-04:00,43.18469958652178,44.05381416323868,43.15666478241954,43.97905349731445,35999300,0.0,0.0,44.9434892654419,44.53453857421875,44.459605505804966,38.26753306275611
2022-04-26 00:00:00-04:00,43.633275192915406,43.77345634627889,42.53052771898411,42.53987503051758,35356600,0.0,0.0,44.663597106933594,44.49510124206543,44.27677403196807,36.39208879293904
2022-04-27 00:00:00-04:00,42.5024943031655,43.04452431126464,42.063263335564805,42.25951766967773,28320900,0.0,0.0,44.33510951995849,44.45099136352539,44.0846543784166,37.52688370263855
2022-04-28 00:00:00-04:00,42.79219918971315,44.17530541259565,42.55856630953121,43.77345657348633,41097000,0.0,0.0,44.12063484191894,44.421086349487304,44.05501649223277,46.69724746592428
2022-04-29 00:00:00-04:00,42.04457449182577,42.39035015470979,40.65212096379609,40.73622894287109,70765900,0.0,0.0,43.84167709350586,44.33436180114746,43.738941487531655,37.398971388673246
2022-05-02 00:00:00-04:00,40.85771219341273,42.04456744821631,40.66145789847909,42.01652908325195,45446500,0.0,0.0,43.694487953186034,44.285579147338865,43.57490221093359,44.45971776477252
2022-05-03 00:00:00-04:00,41.85766903433543,42.51184183317421,41.33433008227342,42.10999298095703,40158400,0.0,0.0,43.50103988647461,44.28595291137695,43.435387046173915,45.05495891853431
2022-05-04 00:00:00-04:00,42.1099892524156,43.58654711881386,41.50254237193151,43.49309539794922,44625600,0.0,0.0,43.426744651794436,44.32053062438965,43.440883079676325,48.48680625847501
2022-05-05 00:00:00-04:00,42.951493641871934,43.243489748438414,41.56687552015289,42.00957489013672,52996700,0.365,0.0,43.30584182739258,44.32618545532227,43.30456801400588,47.726359564823326
2022-05-06 00:00:00-04:00,41.905964226739655,42.52763042030808,41.29371563912066,41.72699737548828,40916600,0.0,0.0,43.16987571716309,44.2874991607666,43.15432319128992,43.415471878349884
2022-05-09 00:00:00-04:00,41.26545704578548,41.63280474167557,40.38005122170734,40.56843566894531,44925800,0.0,0.0,43.00121383666992,44.20713790893555,42.90804818916186,34.99440953130869
2022-05-10 00:00:00-04:00,41.77409083421778,42.14144212721681,40.97346141621227,41.45383834838867,42770000,0.0,0.0,42.89784927368164,44.14467155456543,42.769552013850124,38.14644183445221
2022-05-11 00:00:00-04:00,41.46325858686138,41.71757704852445,40.29527790290518,40.342376708984375,40351700,0.0,0.0,42.74218235015869,44.07642387390137,42.53839246100577,36.79943949686087
2022-05-12 00:00:00-04:00,40.24819117971326,40.41773685658509,39.57000847222593,40.35180282592773,42329600,0.0,0.0,42.563156318664554,43.970048904418945,42.330145829093574,39.126319511806706
2022-05-13 00:00:00-04:00,40.89810800349117,41.293715723737,40.47424746533912,41.06765365600586,32034100,0.0,0.0,42.482536506652835,43.895560073852536,42.2099084792757,40.079983404379455
2022-05-16 00:00:00-04:00,40.89811840354242,41.07708530067031,40.304712061977376,40.5778694152832,25071900,0.0,0.0,42.332102584838864,43.8086589050293,42.05447618746688,42.8524258460444
2022-05-17 00:00:00-04:00,41.27487533366183,41.84002509158528,41.11475088639952,41.82118988037109,28596600,0.0,0.0,42.18355731964111,43.75391357421875,42.03225844393395,48.50786485921428
2022-05-18 00:00:00-04:00,41.425587402434175,41.425587402434175,39.76781193504717,39.8902587890625,35218400,0.0,0.0,41.930054664611816,43.66391372680664,41.828258476803335,37.145926665045316
2022-05-19 00:00:00-04:00,39.862003446612206,40.21993359775014,39.29685360219238,39.57000732421875,29181000,0.0,0.0,41.689042472839354,43.565079040527344,41.61318693846194,45.29292104397698
2022-05-20 00:00:00-04:00,39.79606484911842,39.83374245925689,37.968743875018745,39.23091506958008,44802300,0.0,0.0,41.4759334564209,43.47759254455566,41.38630390333034,37.83228957548514
2022-05-23 00:00:00-04:00,39.268585147693344,39.7960608573187,38.9294974698638,39.56058120727539,27199500,0.0,0.0,41.25500984191895,43.41221260070801,41.212425551325104,39.08917705947367
2022-05-24 00:00:00-04:00,39.278012050118406,39.456975316613445,38.712858652057776,39.24975204467773,29837500,0.0,0.0,41.09050369262695,43.36734359741211,41.025504264977734,30.004368107423048
2022-05-25 00:00:00-04:00,39.033113550461565,40.05038757322405,38.98601832936369,39.74897384643555,26283100,0.0,0.0,40.96497650146485,43.32479591369629,40.90392993940228,38.25829790960718
2022-05-26 00:00:00-04:00,39.72070939962125,41.143008632495935,39.63594016700088,40.95462417602539,28826700,0.0,0.0,40.8240348815918,43.27234428405762,40.90875796193782,46.339272638515986
2022-05-27 00:00:00-04:00,41.058233788157054,41.96247482299805,41.0205561800884,41.96247482299805,30553300,0.0,0.0,40.88534717559814,43.230517578125,41.00911194870547,56.70292413664583
2022-05-31 00:00:00-04:00,41.67990240145594,42.15086175062493,41.11475261970702,41.84002685546875,41111500,0.0,0.0,40.876522064208984,43.18044776916504,41.08824670173054,52.003928798640366
2022-06-01 00:00:00-04:00,42.16970086977554,42.32040771890644,41.001720094160056,41.54803466796875,29885500,0.0,0.0,40.84842414855957,43.125659484863284,41.132036031848465,56.83765269494242
2022-06-02 00:00:00-04:00,41.623385269464194,42.27331145973486,41.38790559893357,42.235633850097656,28727600,0.0,0.0,40.78555107116699,43.065932540893556,41.23714058596743,59.920656444574654
2022-06-03 00:00:00-04:00,41.54803274495878,41.67990078270309,40.82275494423052,40.869850158691406,33174700,0.0,0.0,40.72856483459473,42.98113296508789,41.202160545274474,49.02506261988592
2022-06-06 00:00:00-04:00,41.26546067188778,41.482101547651176,40.57786043321227,40.82275772094727,25437100,0.0,0.0,40.683352851867674,42.832777709960936,41.1660269429576,51.26208591369315
2022-06-07 00:00:00-04:00,40.55902107667352,41.058236844777205,40.18225215420694,41.0017204284668,25168700,0.0,0.0,40.70501708984375,42.68407661437988,41.15037870348228,45.2562565281431
2022-06-08 00:00:00-04:00,39.79605777448357,39.80547537877666,38.646916021488494,38.83530044555664,59649900,0.0,0.0,40.57409019470215,42.49802825927734,40.92989505987032,44.05513921736636
2022-06-09 00:00:00-04:00,38.62808353721013,38.94833603256156,37.68616485595703,37.68616485595703,39047200,0.0,0.0,40.441279602050784,42.27516616821289,40.620968373783334,40.29121747179007
2022-06-10 00:00:00-04:00,37.5354569427247,37.75210139520741,36.90437316894531,36.90437316894531,43066200,0.0,0.0,40.26890811920166,42.05199462890625,40.26700692570352,38.53292495595654
2022-06-13 00:00:00-04:00,36.31096652072908,36.55586740401901,35.48207702773477,35.576271057128906,50335900,0.0,0.0,39.99433898925781,41.83721237182617,39.82027017631546,32.121721072536175
2022-06-14 00:00:00-04:00,35.80232993320705,35.98129679444702,35.359630566181806,35.72697830200195,31351700,0.0,0.0,39.75179443359375,41.65254570007324,39.43043285495227,33.96225301000605
2022-06-15 00:00:00-04:00,36.32039378194105,36.89496128803125,35.71756267261332,36.40516662597656,37652300,0.0,0.0,39.48099327087402,41.461069946289065,39.14231226171649,35.021098921079044
2022-06-16 00:00:00-04:00,35.51033689316397,35.59510972271717,34.78505903879433,35.17124557495117,45576500,0.0,0.0,39.245042610168454,41.26491485595703,38.764115434405504,24.158260579056957
2022-06-17 00:00:00-04:00,35.303115647055115,35.905943094834086,34.47422610979152,34.82273864746094,71393200,0.0,0.0,39.00767917633057,41.07281700134277,38.38874621660126,16.10021492117319
2022-06-21 00:00:00-04:00,35.19008059052832,35.82116434790276,35.16182418143228,35.53858947753906,34004900,0.0,0.0,38.823062896728516,40.894662399291995,38.11730271764296,21.6765245683967
2022-06-22 00:00:00-04:00,35.16182812169468,35.57627107179528,35.05821648588582,35.20892333984375,32571000,0.0,0.0,38.60548000335693,40.72000740051269,37.84031420547161,21.60336024169675
2022-06-23 00:00:00-04:00,35.425567098235874,35.43498470537749,34.76622321113413,35.2371826171875,30163000,0.0,0.0,38.40485153198242,40.55432846069336,37.59239691134931,16.681619301320836
2022-06-24 00:00:00-04:00,35.651621014427626,36.39573764261425,35.54801297665849,36.36748123168945,38159900,0.0,0.0,38.23577690124512,40.41256378173828,37.47573827519123,28.073383178389562
2022-06-27 00:00:00-04:00,36.61238434588004,36.79135122528777,36.23561896533763,36.38632583618164,29585300,0.0,0.0,38.00736198425293,40.2616438293457,37.37198470957127,28.33488946729544
2022-06-28 00:00:00-04:00,36.3392235304761,36.75366644624107,35.548011714463314,35.58568572998047,37824200,0.0,0.0,37.688522529602054,40.11975654602051,37.20186099722929,25.065060374692962
2022-06-29 00:00:00-04:00,35.359628998429294,35.41614182104377,34.8698308413405,35.124149322509766,25437200,0.0,0.0,37.3527286529541,39.95050857543945,37.003983694875046,29.732555126026753
2022-06-30 00:00:00-04:00,35.04879813613913,35.79291486005588,34.596677537504114,35.2371826171875,35141000,0.0,0.0,37.03718605041504,39.75941032409668,36.83571692557147,34.91884659078629
2022-07-01 00:00:00-04:00,34.93576333773339,35.0393749655155,33.79604261839925,34.22932434082031,40596300,0.0,0.0,36.636870574951175,39.54479057312012,36.58748906035707,33.972939616949304
2022-07-05 00:00:00-04:00,33.843145164958905,34.60610074044648,33.47579738188037,34.55900192260742,33215000,0.0,0.0,36.32132816314697,39.348165588378905,36.39429980914282,43.07696541325431
2022-07-06 00:00:00-04:00,34.68144377185722,35.24659351427712,34.3423524891515,34.84157180786133,26258300,0.0,0.0,36.02226886749268,39.175135116577145,36.246420951877916,44.080598366977185
2022-07-07 00:00:00-04:00,35.68929452424265,36.10374100024401,35.53858769473331,35.924774169921875,33165400,0.0,0.0,35.76842155456543,39.0140495300293,36.21578792502496,46.95331899813616
2022-07-08 00:00:00-04:00,35.47265814587047,35.92477869130094,35.21833966535307,35.78349304199219,22566300,0.0,0.0,35.615831184387204,38.87892189025879,36.17461698378374,54.507636162646406
2022-07-11 00:00:00-04:00,35.47266089366509,35.482078500427974,34.87925105982426,35.03937911987305,25904300,0.0,0.0,35.48349189758301,38.73451911926269,36.06649909198272,51.507204144406664
2022-07-12 00:00:00-04:00,35.46324031829785,35.510335534439896,34.84157412307266,35.04879379272461,30546300,0.0,0.0,35.390712928771975,38.56002586364746,35.96957477776766,46.22094340877692
2022-07-13 00:00:00-04:00,34.54957803397649,35.25601705551123,34.49306161872523,35.04879379272461,27059200,0.0,0.0,35.36433906555176,38.446277160644534,35.88188135062071,48.698288303541915
2022-07-14 00:00:00-04:00,34.84156975541725,35.94361276615734,34.1822260326783,35.51974868774414,36690700,0.0,0.0,35.353977584838866,38.31634155273437,35.84739252558485,52.142786475795624
2022-07-15 00:00:00-04:00,36.047225826550935,36.42399111666326,35.53858891210822,36.376895904541016,32892300,0.0,0.0,35.35256404876709,38.20167961120605,35.897821418818765,50.07447993809837
2022-07-18 00:00:00-04:00,36.8290253251489,37.05508742845517,36.29213187207364,36.46167755126953,30814400,0.0,0.0,35.41708564758301,38.06105125427246,35.951522002861694,50.58995631700961
2022-07-19 00:00:00-04:00,37.03624015114647,38.364345272386046,36.96088852936558,37.88396835327149,53095300,0.0,0.0,35.57014713287354,37.97853912353516,36.13556451242453,66.3978870690214
2022-07-20 00:00:00-04:00,37.87454993307692,38.30783167121944,37.26230493608459,38.2042236328125,36387900,0.0,0.0,35.70342884063721,37.90808364868164,36.33257966674719,72.42800548656608
2022-07-21 00:00:00-04:00,38.15712205184503,38.28899367804129,37.50719949183976,38.25131607055664,29661200,0.0,0.0,35.85554847717285,37.86174125671387,36.51531646711,72.1606599253848
2022-07-22 00:00:00-04:00,38.02525711900834,38.15712516282148,36.67831308325752,36.92321395874024,41350000,0.0,0.0,35.93985004425049,37.771128768920896,36.55416384726526,68.9154158387784
2022-07-25 00:00:00-04:00,36.9985654319096,37.1210158691386,36.31096521123621,36.885536193847656,32263400,0.0,0.0,35.9657527923584,37.701991958618166,36.58572311836834,67.03451273104895
2022-07-26 00:00:00-04:00,36.82901922536377,37.27172215806789,36.62179955755017,36.69715118408203,35925500,0.0,0.0,35.98129405975342,37.62889892578125,36.596335315102976,63.77626013828683
2022-07-27 00:00:00-04:00,36.98914851282399,38.07235288339831,36.95147090172537,37.84629440307617,42571600,0.0,0.0,36.0943244934082,37.56447174072266,36.71537903776709,64.12749537651726
2022-07-28 00:00:00-04:00,37.761525123508754,37.78978153792088,36.77251109459842,37.403594970703125,56662300,0.0,0.0,36.20829677581787,37.50098625183105,36.78092341233243,61.405861758914405
2022-07-29 00:00:00-04:00,33.53230013834964,34.4930575247818,33.193212466492035,34.20106506347656,125292400,0.0,0.0,36.156490898132326,37.348583755493166,36.5352226172033,45.615729817921085
2022-08-01 00:00:00-04:00,33.95616297978007,35.50090882555509,33.95616297978007,34.81330871582031,52513400,0.0,0.0,36.18569011688233,37.24704475402832,36.37123081707159,48.84149341897098
2022-08-02 00:00:00-04:00,34.46480206707019,34.53073608228777,33.90906994371176,33.918487548828125,53929400,0.0,0.0,36.15366439819336,37.13401435852051,36.13763622009602,44.889249801902224
2022-08-03 00:00:00-04:00,33.99385080480554,34.464810221002274,33.212056449214074,34.39887619018555,59513900,0.0,0.0,36.13152961730957,37.037373580932616,35.97204002677122,44.936225008565145
2022-08-04 00:00:00-04:00,34.2609119289219,34.346540572218984,33.64248606458415,33.927913665771484,54046300,0.365,0.0,36.03168659210205,36.92472023010254,35.777361325723625,38.5362017501066
2022-08-05 00:00:00-04:00,33.63296634503385,33.95645189476213,33.47122538487396,33.671024322509766,40205100,0.0,0.0,35.92606315612793,36.81314567565918,35.57675780160802,37.14397181192721
2022-08-08 00:00:00-04:00,33.64248529199656,34.21334048126174,33.490256999565254,33.66151428222656,41534600,0.0,0.0,35.8571699142456,36.691396484375,35.39435365690502,27.636966360826563
2022-08-09 00:00:00-04:00,33.50929250625867,33.5854048525713,32.729121902154446,32.843292236328125,48202300,0.0,0.0,35.74689483642578,36.52916984558105,35.15139542637388,23.029928278680657
2022-08-10 00:00:00-04:00,33.290460474728704,33.68054572937782,32.909887901184135,33.652000427246094,42243300,0.0,0.0,35.67705516815185,36.36296035766602,35.00859590264743,28.50843934880919
2022-08-11 00:00:00-04:00,33.90888352656273,34.52731299936226,33.76617154550735,33.86131286621094,35569700,0.0,0.0,35.594133377075195,36.20338607788086,34.89933085155824,34.02179612386833
2022-08-12 00:00:00-04:00,34.061112307895904,34.3845978841193,33.93742568567286,34.356056213378906,37675200,0.0,0.0,35.49309139251709,36.05954650878906,34.84759040982687,37.40117983787489
2022-08-15 00:00:00-04:00,34.34653826407415,34.66051114486692,33.97548204452533,34.57488250732422,25400600,0.0,0.0,35.39875164031982,35.90633148193359,34.82161822863614,39.461373397061905
