Date,Open,High,Low,Close,Volume,Symbol,SMA_20,SMA_50,EMA_20,RSI_14,OBV,ATR_14,Daily_Return
2024-01-26,43.59612597937656,44.80987008592942,42.77709329173906,43.0731315612793,127665300,INTC,47.13818550109863,45.18682029724121,46.70000380463211,38.157907750703146,1047821500,1.721233124491958,-0.1190716151233635
2024-01-29,43.1323333119092,43.40863542733626,42.24422985568122,43.26061630249024,51790900,INTC,46.81501369476318,45.27424934387207,46.3724430901424,31.27538002320732,1099612400,1.672598978958048,0.00435270746321792
2024-01-30,43.09285983392641,43.2408789546181,42.32316944060791,42.3527717590332,47958800,INTC,46.45335712432861,45.31983863830566,45.98961724908439,30.00778279523176,1051653600,1.6859910356715475,-0.020985474111351987
2024-01-31,42.00740383466907,43.21128178449899,41.80018005243761,42.51066589355469,51584200,INTC,46.22047653198242,45.31451011657715,45.65828854855776,32.312685501536365,1103237800,1.6909249439824978,0.00372807086676219
2024-02-01,42.579736837340135,42.994184366273146,41.92845946024345,42.78696060180664,38819900,INTC,46.03841476440429,45.3056290435791,45.38482874410527,32.90734557931053,1142057700,1.6888102180948568,0.006499420849905846
2024-02-02,42.43171772242148,42.56986689876739,41.05021843039699,42.03700256347656,53669900,INTC,45.82773628234863,45.26339454650879,45.06598815547397,32.28840951650096,1088387800,1.7381497505416728,-0.017527724049144378
2024-02-05,42.05673856522146,42.57973671381655,41.869250935669385,42.20475769042969,28890300,INTC,45.624458694458006,45.24622444152832,44.79349001594594,33.3333433457277,1117278100,1.7296916783742584,0.003990653869761829
2024-02-06,42.25919056480596,42.3383627277486,41.70497032294128,42.29877853393555,34068200,INTC,45.34891300201416,45.23034278869629,44.55589844623067,36.65004402012812,1151346300,1.6755508916172377,0.0022277309159195458
2024-02-07,42.44722867727391,42.65505985674417,42.11073848299591,42.33836364746094,34269200,INTC,45.09508228302002,45.20952949523926,44.34470465587165,33.07075352712904,1185615500,1.607999159348378,0.0009358453103707198
2024-02-08,42.278986473496566,42.52640562884181,41.89301319520865,42.061256408691406,33206500,INTC,44.85601291656494,45.18080558776855,44.12723339423544,22.90455475034828,1152409000,1.4897172728672896,-0.00654506256020948
2024-02-09,42.11073961678992,43.07072715064209,41.96229038830714,42.86289596557617,51193000,INTC,44.648637771606445,45.16515426635742,44.006820305791706,28.136822600863496,1203602000,1.4610500021454484,0.019058859038721288
2024-02-12,42.94206612066388,44.57503398469183,42.87278906222066,43.57545852661133,51107300,INTC,44.50254745483399,45.14974182128906,43.965738231584055,28.477526054581872,1254709300,1.4691606249769416,0.016624228134455077
2024-02-13,42.55609509697383,43.17959243106469,42.31857104459554,42.71444320678711,36622200,INTC,44.31636657714844,45.12184562683105,43.84656727684148,25.120639566198093,1218087100,1.45321143625233,-0.019759179798381266
2024-02-14,43.36762733344154,43.83277653306883,42.94206610299881,43.73380661010742,36186200,INTC,44.23049297332764,45.13328300476074,43.83582816572395,28.627153883506367,1254273300,1.4393480279810444,0.023864607069449928
2024-02-15,44.29792246284209,44.802659637413264,43.56556390115373,43.595252990722656,44024500,INTC,44.10414085388184,45.16938194274903,43.81291624429526,54.08476748301731,1210248800,1.0907074685272609,-0.0031681124997874344
2024-02-16,43.57546147103312,43.76350244978494,42.67485587510025,43.060829162597656,29858600,INTC,43.881499481201175,45.20327873229981,43.7412889031812,48.517463601103024,1180390200,1.085296111600807,-0.012258761939946239
2024-02-20,43.80308389081493,44.70368943009324,42.97175541030291,44.06040191650391,61514100,INTC,43.705382919311525,45.2699951171875,43.77168061873574,62.5014172992616,1241904300,1.1420451943085217,0.02321304009571845
2024-02-21,44.02081187474342,44.22864304125819,42.63526698932861,43.021240234375,57715000,INTC,43.44425106048584,45.298560791015625,43.70021010593948,53.31068232053491,1184189300,1.155064788584821,-0.023584934247721234
2024-02-22,44.218751667634606,44.218751667634606,42.09094542527741,42.53630065917969,62809300,INTC,43.14900455474854,45.3065731048584,43.58936158720046,48.4174826633322,1121380000,1.2309277411796429,-0.011272096586556146
2024-02-23,42.68475009500671,43.06082446081344,42.21960091454698,42.54619598388672,33810700,INTC,42.831556510925296,45.27846969604492,43.49001248212296,53.546114740649735,1155190700,1.1669621250979862,0.00023263247047067281
2024-02-26,43.05092935658332,43.22907143525656,42.3779490094436,42.54619598388672,27035400,INTC,42.80520973205567,45.260234146118165,43.400125196576646,52.43472650197594,1155190700,1.177007599931257,0.0
2024-02-27,42.8035116641088,42.82330564855216,42.07114934097092,42.28887939453125,25126400,INTC,42.75662288665772,45.22639236450196,43.29429226304851,49.93101776312537,1130064300,1.1854907358436797,-0.006047934096221508
2024-02-28,42.00187382207049,42.01177270231313,41.47734642871029,41.556522369384766,26928500,INTC,42.716810417175296,45.16586463928223,43.12879036841387,45.03145416419195,1103135800,1.2045772781345871,-0.017317957714462207
2024-02-29,41.93259519224425,42.70454548366244,41.92270008768861,42.60557556152344,48875100,INTC,42.72155590057373,45.106977005004886,43.07896038680525,53.15004817019487,1152010900,1.2413366124663388,0.02524400821642203
2024-03-01,42.96185895503192,43.81298139348012,42.68475072867816,43.36762619018555,41396900,INTC,42.75058917999267,45.07260612487793,43.106452368079566,52.93438745837229,1193407800,1.2484058317250335,0.017886171436921172
2024-03-04,43.81298196467845,46.12882527668589,43.397315844412255,45.1391487121582,59990800,INTC,42.90569648742676,45.054522094726565,43.30004249608705,58.09428349817621,1253398600,1.323338765109654,0.04084896217754164
2024-03-05,44.09999199914086,44.40678933828843,42.24929398250953,42.71444320678711,56655100,INTC,42.93118076324463,45.00570617675781,43.24427113520134,50.0,1196743500,1.4399792827977171,-0.05371624353912552
2024-03-06,43.476492325656736,45.04017935400904,43.11031304928887,44.05050277709961,52652000,INTC,43.01876697540283,44.95756019592285,43.321055101096405,51.37221325998995,1249395500,1.5262223414363036,0.031278871267136354
2024-03-07,45.07976813297767,45.94078571326764,44.71358885003174,45.67357635498047,50378200,INTC,43.185527610778806,44.92371894836426,43.54510474432345,57.97874054170261,1299773700,1.572878570001196,0.03684574466933532
2024-03-08,45.960578190502105,46.14861915352694,43.54576873779297,43.54576873779297,54793800,INTC,43.25975322723389,44.79798225402832,43.545167981796745,51.65876195949053,1244979900,1.6810359872190015,-0.046587278400314625
2024-03-11,43.4171110598047,44.46616960706335,43.20927988143693,44.39689254760742,35051000,INTC,43.33645305633545,44.68413681030273,43.62628460711204,51.16279315018616,1280030900,1.6471042519215795,0.019545499700313496
2024-03-12,44.59482621316421,44.802657380309554,44.00101802448503,44.77296829223633,31795800,INTC,43.3963285446167,44.58511512756348,43.73549257712388,56.34409136939424,1311826700,1.5905516307712193,0.00847076727781415
2024-03-13,44.0505029236892,44.51565212448583,42.75402901982607,42.78371810913086,53195900,INTC,43.39979228973389,44.449071426391605,43.64484738969597,50.8080102633586,1258630800,1.5827754186321523,-0.04442971415523522
2024-03-14,42.783718164719176,42.90247829740919,42.07114981794601,42.30867385864258,38100000,INTC,43.328535652160646,44.351879348754885,43.517592767690886,49.247177505061735,1220530800,1.5820686281462035,-0.011103388660063551
2024-03-15,42.01176903367215,42.70454335281141,41.912799116471504,42.199806213378906,66930200,INTC,43.25876331329346,44.26731155395508,43.39208928632784,48.90964789422418,1153600600,1.5778273288981286,-0.0025731755532544254
2024-03-18,42.64516307994282,42.93217018813967,42.16021990487515,42.26908493041992,27668300,INTC,43.21917610168457,44.18768180847168,43.28513649052709,49.93694532482819,1181268900,1.5792411843040774,0.001641683298039709
2024-03-19,41.81383419719672,41.853422165234505,41.01219483335548,41.61589813232422,34673000,INTC,43.09695091247559,44.09459358215332,43.12616140879348,50.19009855813328,1146595900,1.6110524079643262,-0.01545306218885334
2024-03-20,42.54620015267069,42.56599036307004,40.9825092589504,41.76435470581055,74865000,INTC,43.03410663604736,43.97368682861328,42.99646553231891,47.141913240118896,1221460900,1.6421565500958952,0.003567304327165788
2024-03-21,42.54620153995399,43.149901135053874,41.88311621045273,41.98208236694336,50807600,INTC,43.006395721435545,43.86502891540528,42.89985761180695,45.11174778313243,1272268500,1.6548808784735125,0.005213241355373377
2024-03-22,41.81383889647089,42.35816030455685,41.65549078184012,42.13053512573242,28435300,INTC,42.98561267852783,43.77078674316406,42.82658880360938,38.012641982153866,1300703800,1.5078430524889683,0.0035360980308578593
2024-03-25,40.46787585904025,41.78414755859529,40.15117964680319,41.39817428588867,47276500,INTC,42.92821159362793,43.65854225158692,42.69054932573122,43.938024677129874,1253427300,1.4428073917232938,-0.01738313642725231
2024-03-26,41.51693439904752,41.83363061111218,41.22992727707748,41.556522369384766,39109700,INTC,42.8915937423706,43.5597274017334,42.582546758460126,37.11661108277835,1292537000,1.3198050479242056,0.0038250016148675403
2024-03-27,42.10084397246506,43.37752770777571,42.06125600191668,43.318145751953125,51017800,INTC,42.97967491149903,43.4973291015625,42.65260380545946,38.00404565387512,1343554800,1.3148566480829855,0.042391020280998504
2024-03-28,43.30824490459669,44.139573371770645,43.25876183131705,43.714012145996094,54204200,INTC,43.03509674072266,43.46258377075196,42.753690314082,51.04038105159067,1397759000,1.1918538712772444,0.009138581238212762
2024-04-01,43.83277675551231,44.94121347108948,43.72391172736055,44.06040191650391,31712600,INTC,43.06973552703858,43.42134590148926,42.87813903812218,47.78067674904838,1429471600,1.1897332712391706,0.007923998587705539
2024-04-02,43.4764940551328,43.62494705770123,43.05093280810779,43.48638916015625,32748400,INTC,42.98709754943848,43.340800552368165,42.936067621173045,41.73029100379909,1396723200,1.2045782535657137,-0.01302786019599722
2024-04-03,40.97261177691137,41.22003092103447,39.80479311462504,39.91365814208984,83718000,INTC,42.84705829620361,43.18741905212402,42.6482190993556,34.672325889068205,1313005200,1.3233394516457813,-0.08215745402333552
2024-04-04,40.170973402908174,40.3590105980652,39.29016183168939,39.31985092163086,57307200,INTC,42.61052570343018,43.00893852233887,42.33123165385801,34.23801086015382,1255698000,1.3403051864252546,-0.014877293841247696
2024-04-05,38.94377142757666,39.05263645407069,38.11244295972358,38.31037902832031,67189100,INTC,42.24236583709717,42.80632148742676,41.94829330856871,31.26789451714936,1188508900,1.3699954525372096,-0.025673339792730787
2024-04-08,38.24110374178147,38.4588338048539,37.51864026696085,37.58791732788086,56967800,INTC,41.94447326660156,42.58017669677734,41.53301940564606,28.7892552784012,1131541100,1.3820128278678188,-0.018858119359909886
2024-04-09,37.657195074347136,38.18172625626916,36.94463046686671,37.93430709838867,78783000,INTC,41.621343994140624,42.47740020751953,41.19028490019298,32.84136475854167,1210324100,1.3805989487491048,0.00921545526149381
2024-04-10,37.62750200993688,37.82543807040204,36.63782548292745,36.81596755981445,51108400,INTC,41.22349395751953,42.348507232666016,40.773683248728354,28.84939978268784,1159215700,1.3600989852735037,-0.029480953366925244
2024-04-11,37.04359529776712,37.28111556667766,36.69720999922399,37.24153137207031,41909100,INTC,40.94638462066651,42.24628242492676,40.43728783190378,30.09145351916463,1201124800,1.3028389237170994,0.011559218471291155
2024-04-12,36.311232680000735,36.32113156006494,35.23248504731364,35.321556091308594,80139400,INTC,40.597028732299805,42.10250022888184,39.95007528518043,25.108543375374765,1120985400,1.3961515524342387,-0.05155468129330543
2024-04-15,35.66794464775069,36.32113103584749,35.51949165146284,35.935157775878906,50751600,INTC,40.283796310424805,41.96546417236328,39.56770218905648,29.85402755703585,1171737000,1.3261672285492152,0.017371875774218726
2024-04-16,35.895568587837126,36.13308884345184,35.390831437852185,35.88566970825195,30607500,INTC,39.96462554931641,41.84243751525879,39.21703242897985,28.918328055990145,1141129500,1.336063947946712,-0.0013771490286922372
2024-04-17,35.727323119111105,35.757015983802184,35.00485966690412,35.31166076660156,41173300,INTC,39.64941368103028,41.70457557678223,38.84509227065811,17.35273786584159,1099956200,1.2689071410150612,-0.015995491969832076
2024-04-18,35.054342816560656,35.29186685801872,34.41105530172058,34.67826843261719,42334400,INTC,39.29510936737061,41.55216537475586,38.4482519051304,13.85596623924532,1057621800,1.2703209927598746,-0.017937200353472127
2024-04-19,34.767342507621755,34.767342507621755,33.82714891515427,33.84694290161133,58968800,INTC,38.888352394104,41.38233695983887,38.01003200003334,10.670783209604949,998653000,1.249820440429453,-0.02397252136799144
2024-04-22,34.06466652813322,34.213119527250065,33.72818011072603,34.054771423339844,39909900,INTC,38.48456420898437,41.22220726013184,37.63334051653872,12.627477678746883,1038562900,1.212354033867161,0.0061402449944341075
2024-04-23,33.98549508463159,34.242809343199326,33.82714697736298,33.92611312866211,46834000,INTC,38.11096115112305,41.04347160339356,37.28027124150285,17.367882041970233,991728900,0.9790730567460996,-0.00377798144871877
2024-04-24,34.50012494991297,34.816821142169815,33.9854926936665,34.14384078979492,53261100,INTC,37.74032707214356,40.85483924865723,36.98156357943543,20.584945222085977,1044990000,0.9663487172555209,0.006417701323670588
2024-04-25,34.203222002242924,34.93558051526241,34.14384005173473,34.74754333496094,66549400,INTC,37.31179695129394,40.69550125122071,36.76879974662833,28.773600771624444,1111539400,0.936658181656978,0.017681155113236535
2024-04-26,31.45192381651619,31.907176045518334,30.323691180607263,31.55088996887207,119742500,INTC,36.70364084243774,40.451842918396,36.27185595827059,22.22223782427227,991796900,1.185490939975594,-0.0919965286545188
2024-04-29,31.53109505843458,31.58057813019865,30.749249688486604,31.036256790161133,58533300,INTC,36.05243358612061,40.20066299438477,35.77322746606969,18.7443878754776,933263600,1.1565075579977082,-0.016311209579782715
2024-04-30,30.719562342327688,30.858116461249818,30.10596202430713,30.15544509887696,72346400,INTC,35.38588638305664,39.942555313110354,35.2382005739561,19.15673956161284,860917200,1.130351354454335,-0.028380087754764305
2024-05-01,29.858542429729663,30.719561883042896,29.710091320581384,30.05647850036621,60654800,INTC,34.89302740097046,39.6624768447876,34.7447032336142,15.689961985179153,800262400,1.1607488540977526,-0.003281881537024134
2024-05-02,30.274206169169545,30.353380218588107,29.87833592207671,30.195032119750977,50899400,INTC,34.43678646087646,39.40595268249512,34.31140122277009,20.501114751709,851161800,1.0511772806516613,0.004609775539176297
2024-05-03,30.66018105742041,30.739355111056643,30.38307281352277,30.58100700378418,36794800,INTC,34.05031785964966,39.16684680938721,33.95612558286667,18.362534687620386,887956600,1.018659283992145,0.012782728049516745
2024-05-06,30.923832433223343,31.003328068462466,30.53628955302289,30.774776458740234,36185600,INTC,33.709660816192624,38.93141841888428,33.65313995199749,20.306243802673123,924142200,0.9990007918378536,0.006336267963055642
2024-05-07,30.89402004736096,31.251751344198457,30.417046248461222,30.48660469055176,44683400,INTC,33.337275695800784,38.69022659301758,33.351565165193136,21.00385932214853,879458800,0.9957075814370964,-0.00936389476540389
2024-05-08,29.81089210510254,29.95994618656296,29.5425936212785,29.81089210510254,63734600,INTC,32.987021923065186,38.44066684722901,33.01435820708927,20.89756458934761,815724200,0.9988079817508304,-0.022164245323738396
2024-05-09,29.741332600527656,30.19843202009812,29.622088202412307,29.90032386779785,45003400,INTC,32.61996154785156,38.20754287719726,32.717783508109136,24.105574754085158,860727600,0.9728187121235682,0.002999969352812659
2024-05-10,30.13881235846412,30.26799205918809,29.65190133984991,29.66183853149414,42931300,INTC,32.33697566986084,37.94866813659668,32.4267411293839,21.29272135332272,817796300,0.9821866623245784,-0.007976011810378991
2024-05-13,29.84070274039695,30.93376723359009,29.810891166912885,30.317676544189453,51459100,INTC,32.056101608276364,37.68766914367676,32.225877835555856,27.939314165081186,869255400,1.0433485434859784,0.022110497702256815
2024-05-14,30.42698497721072,30.91389599177692,30.417047785649103,30.854272842407227,47759900,INTC,31.80453176498413,37.401971626281735,32.09524878858932,30.643454268464453,917015300,1.022313645920247,0.01769912339541113
2024-05-15,31.18219273772472,31.2020671209468,30.61578608317404,31.072887420654297,36992900,INTC,31.59259309768677,37.16914051055908,31.99788103926217,27.351088702547955,954008200,1.0076379726520384,0.007085390712776585
2024-05-16,31.43061630144413,32.0566441995684,31.32131098625367,31.828094482421875,47752800,INTC,31.450084400177,36.92469234466553,31.981710890991668,52.444153690657785,1001761000,0.7619168744063549,0.024304373505552812
2024-05-17,31.8579079970722,31.90759205901756,31.3908694753538,31.629356384277344,41449800,INTC,31.339205074310303,36.64380794525147,31.94815331892364,55.53794396784321,960311200,0.739445027402906,-0.006244109217857563
2024-05-20,31.649231369928607,32.21563613099912,31.55979854046339,31.89765357971192,31989000,INTC,31.231349182128906,36.410845642089846,31.94334381995109,68.36859168881746,992300200,0.7198409434516009,0.00848253730410864
2024-05-21,31.77840961678809,32.036772797045785,31.42068021061876,31.5399227142334,42975400,INTC,31.112039661407472,36.15370624542236,31.90492276226369,64.8311154571957,949324800,0.6917425165919947,-0.01121495863589328
2024-05-22,31.708852003298507,31.867843275827525,30.90395844920465,31.22194099426269,36706400,INTC,30.965944671630854,35.88268569946289,31.83987687959693,59.911196200434375,912618400,0.7266596973142432,-0.010081880125445197
2024-05-23,31.25175143532453,31.37099393773446,29.68171125454082,29.8903865814209,62014500,INTC,30.723086833953857,35.62481906890869,31.6542111369135,44.36332139423437,850603900,0.8084425324490986,-0.042648034377058
2024-05-24,30.099064079939826,30.82446197812326,29.94007091639133,30.526351928710938,42408200,INTC,30.6718599319458,35.38917263031006,31.546795974227543,48.10892024668859,893012100,0.8418023096821547,0.02127658488315909
2024-05-28,30.744967620329465,31.172257382164105,30.466731941725964,30.86421012878418,36799100,INTC,30.663257598876957,35.16246070861816,31.481787798471032,52.85286176732343,929811200,0.8325751914465052,0.011067755520287825
2024-05-29,30.27792802690156,30.476668061101428,29.9201986187974,29.94007110595703,35848600,INTC,30.65248889923096,34.91588043212891,31.334957637279224,50.9406551294156,893962600,0.8325752229260421,-0.02994209211805776
2024-05-30,30.019567311756507,30.307740177296864,29.87051323093325,29.99969482421875,33382800,INTC,30.649649715423585,34.683556365966794,31.207789750321083,50.72675395879267,927345400,0.8226383035458851,0.001991435426145438
2024-05-31,30.02950494219729,30.76484006095746,29.75127115934644,30.65553474426269,95797500,INTC,30.67267484664917,34.46137996673584,31.15519403545838,56.849313087452906,1023142900,0.8510296022796595,0.021861553055349203
2024-06-03,30.83439895760554,30.874145826725712,29.86057507726836,30.099063873291016,35544900,INTC,30.64857769012451,34.22371959686279,31.054610210490058,48.47222666538703,987598000,0.832575462805474,-0.01815237853829388
2024-06-04,30.556164699264865,30.556164699264865,29.75127113543878,29.8407039642334,51027200,INTC,30.60187406539917,33.977922973632815,30.93900009179895,42.63007030947487,936570800,0.8474807568225182,-0.008583652639339356
2024-06-05,30.07919025930052,30.645596899838363,29.820828969781854,30.585975646972656,44161700,INTC,30.606842613220216,33.76167900085449,30.905378716101204,46.71140569558223,980732500,0.864515534842786,0.024975003392430972
2024-06-06,30.35742448048119,30.397173246523653,29.96988348819456,30.22824478149414,34248100,INTC,30.627710247039797,33.53511344909668,30.84088976994815,38.58157461123702,946484400,0.8382537762616423,-0.01169591153826488
2024-06-07,30.059315502581093,30.58597526643108,30.019566737614863,30.546226501464844,34085500,INTC,30.660005378723145,33.27967506408692,30.812826601521166,42.39888099158068,980569900,0.8418027723439607,0.010519357715581767
2024-06-10,30.35742334809095,30.75490341238691,30.099063959754154,30.71515464782715,37445800,INTC,30.712671184539797,33.01969791412353,30.80352451069316,41.58416029746813,1018015700,0.8418029053508909,0.005530245981584692
2024-06-11,30.57603785729381,30.834399141756844,30.33755095517225,30.7250919342041,25326900,INTC,30.733041954040527,32.75299171447754,30.796054741503724,43.898814284343246,1043342600,0.8332854482192885,0.00032353040350585616
2024-06-12,31.26168740752887,31.281561790135704,30.19843257729413,30.56610107421875,51323900,INTC,30.718633365631103,32.49458595275879,30.774154392238486,44.96951268575992,992018700,0.8418029043777671,-0.005174626013351613
2024-06-13,30.18849638192882,30.387236423902817,29.950009468755333,30.26799201965332,33787200,INTC,30.67838859558105,32.30167263031006,30.72594845199228,53.442034780939615,958231500,0.7651463988256081,-0.009752930340758192
2024-06-14,30.09906536561068,30.36736195761891,30.01956783277801,30.258056640625,28125900,INTC,30.59988670349121,32.12043674468994,30.68138732710016,47.239292701231896,930105600,0.7232691651212182,-0.00032824704796630133
2024-06-17,30.14874866124054,30.80458812781969,29.98975739027137,30.784713745117188,36235300,INTC,30.5576545715332,31.96992343902588,30.69122793833988,49.21259143359028,966340900,0.7310766863433739,0.017405516512421615
2024-06-18,30.79465147966915,31.27162530099019,30.307740466821567,30.436920166015625,33294700,INTC,30.484617900848388,31.82690349578857,30.667008150499477,55.555569773701166,933046200,0.7324962094992199,-0.011297606402356997
2024-06-20,30.367361637990363,30.91389579850944,30.25805632214693,30.426984786987305,43826300,INTC,30.428971004486083,31.676757049560543,30.644148782545933,54.83147434125082,889219900,0.7481113902134265,-0.0003264252419143965
2024-06-21,30.65553318086021,31.162318553482905,30.476667532249213,30.894020080566406,92549000,INTC,30.41257495880127,31.558318099975587,30.667946049024074,52.81688649503042,981768900,0.7282374519908965,0.015349378088191035
2024-06-24,30.943704994449813,31.221940666114023,30.337551485050767,30.37729835510254,40611800,INTC,30.43692054748535,31.42103343963623,30.64026531626964,53.31753802404592,941157100,0.719010197105604,-0.016725622761827208
2024-06-25,30.506479631824043,30.63565932731344,30.099064267547327,30.546226501464844,29498600,INTC,30.437914276123045,31.32552684783936,30.631309238669186,58.59563917077784,970655700,0.6998460182441776,0.005560999677705958
2024-06-26,30.44685652521833,30.48660529023788,30.079189925414628,30.347488403320312,30743000,INTC,30.41207818984985,31.213773460388182,30.604278682921677,46.6480333105644,939912700,0.6742937786722994,-0.0065061423588606004
2024-06-27,30.22824446459788,30.466731372376067,30.099064766965085,30.397172927856445,30184300,INTC,30.434933280944826,31.104003524780275,30.584554325296416,52.59939340541169,970097000,0.6565490962889342,0.0016371873637719414
2024-06-28,30.556163935664028,31.11263338233784,30.526352361702315,30.774776458740234,41467700,INTC,30.473687362670898,31.013265838623045,30.60267071895773,53.453461589008505,1011564700,0.6671956624078754,0.012422324002958396
2024-07-01,30.71515590338328,30.82446311506541,30.41704773830084,30.645597457885746,32401800,INTC,30.47319049835205,30.932612419128414,30.60675897980802,48.93619007390783,979162900,0.6494510855601477,-0.004197560980749304
2024-07-02,30.66547207706199,31.112634328128223,30.39717358922695,30.874147415161133,35999300,INTC,30.511944675445555,30.87315650939941,30.632224545079747,52.1367745717592,1015162200,0.6650662678684822,0.007457839828036272
2024-07-03,30.923832959411207,31.14244548620724,30.71515572877935,31.033138275146484,24065700,INTC,30.57156639099121,30.812723846435546,30.670406805086103,56.695179597559736,1039227900,0.6182205924817905,0.005149643740681054
2024-07-05,31.2020665029894,32.13614164734713,31.11263367558677,31.818159103393555,45309400,INTC,30.63317556381225,30.77056476593017,30.77971654778205,69.50006862047888,1084537300,0.6530000043915926,0.02529621146552774
2024-07-08,32.82179017277948,33.87510969875,32.613114843025684,33.77574157714844,82315900,INTC,30.81055040359497,30.763202781677247,31.06505226486456,79.69803423708576,1166853200,0.7750826094284172,0.0615240645253452
2024-07-09,34.79924945469186,34.99798949894323,33.507444853034585,34.3719596862793,97546900,INTC,31.00183706283569,30.75569110870361,31.379995828808823,79.93372006707575,1264400100,0.8233478885970117,0.017652258138256327
2024-07-10,34.22290250728898,34.7495641747144,33.91485905060243,34.65019226074219,52256200,INTC,31.198588943481447,30.817677154541016,31.691443108040573,85.57052469940946,1316656300,0.8141207664501078,0.008094754474355925
2024-07-11,34.809184100885474,34.928430399599435,33.10002884981283,33.2888298034668,55213700,INTC,31.32677583694458,30.86272861480713,31.84357517427164,69.67215414552847,1261442600,0.8978752002661147,-0.03928874180642805
2024-07-12,33.55712801341558,35.25634795426933,33.55712801341558,34.27259063720703,62792600,INTC,31.512100315094,30.94507152557373,32.07490998026549,71.6837099437288,1324235200,0.9858883705737528,0.029552280436057288
2024-07-15,34.48126375284248,35.00792159998404,34.093722786783545,34.242774963378906,39847900,INTC,31.710839462280276,31.028797454833985,32.28137331199058,76.46257401954706,1284387300,0.9880176300121268,-0.0008699568160381865
2024-07-16,34.14340953949424,34.232842368767805,33.626686947097056,34.12353515625,28409900,INTC,31.904113388061525,31.107367515563965,32.45681729715814,74.65756234134965,1255977400,0.9936956983346794,-0.0034821887903777604
2024-07-17,35.85256576329393,36.92575583925324,34.18315560900105,34.242774963378906,112304200,INTC,32.07701644897461,31.18060287475586,32.62690850346488,77.14681985402612,1368281600,1.1604945631170385,0.003494356800457954
2024-07-18,34.73962508799172,36.07117841001198,34.31233533453851,34.65019226074219,84188600,INTC,32.287680053710936,31.258111190795898,32.81960219463415,78.23220223400624,1452470200,1.2648329089186163,0.01189790540629354
2024-07-19,34.35208356711346,34.362022653681926,32.64292457982029,32.7721061706543,69628700,INTC,32.404936122894284,31.30382122039795,32.81507876377893,61.05611083730633,1382841500,1.3571048536643668,-0.05420131801738126
2024-07-22,33.07021606470152,33.19939766232487,32.55349346485917,33.15964889526367,48503700,INTC,32.51821756362915,31.37079635620117,32.847894966777474,63.52941200622188,1431345200,1.3741397694287332,0.011825383531693712
2024-07-23,32.75223342263411,33.020531913608885,32.623055616004486,32.7422981262207,29466400,INTC,32.63646755218506,31.42763584136963,32.83783812481969,59.85326075912387,1401878800,1.361363522311441,-0.012586103380080704
2024-07-24,32.32494148650973,32.59323995949019,31.460426711784343,31.50017547607422,62216700,INTC,32.68416500091553,31.46440258026123,32.71044168208203,52.21072399129658,1339662100,1.4224050692406176,-0.03793633071686464
2024-07-25,31.17225584068728,31.78834652633028,30.754903291082982,30.90395736694336,49774000,INTC,32.71198844909668,31.47612819671631,32.53839555683073,45.59386423727763,1289888100,1.417436488029664,-0.018927453581447984
2024-07-26,31.23187753157216,31.36105722704932,30.824462167334016,31.152381896972656,38352500,INTC,32.74974889755249,31.482090377807616,32.40639425589187,34.86237643551402,1328240600,1.3088396640552966,0.008038599299099003
2024-07-29,31.221941203638227,31.27162526588968,30.595913300772725,30.63566017150879,32342200,INTC,32.74279308319092,31.473345832824705,32.23775291452205,28.240729941374624,1295898400,1.250637329713033,-0.01658690905795812
2024-07-30,30.655533712816226,30.715154964946016,29.820828601697457,29.94007110595703,48256600,INTC,32.707516765594484,31.43558536529541,32.01892607561109,23.84106465360537,1247641800,1.254895989651361,-0.022705208951190103
2024-07-31,30.34748836260998,30.675408092279664,30.08912707630577,30.546226501464844,56110600,INTC,32.69112071990967,31.41392276763916,31.87866897331145,33.37349525757823,1303752400,1.1768199494039344,0.020245623110334288
2024-08-01,30.2381805481622,30.516414316046976,28.70788724349436,28.866878509521484,107672500,INTC,32.58280773162842,31.35330726623535,31.591831786283837,19.777770668714084,1196079900,1.167592885630217,-0.054977265092394534
2024-08-02,21.80170011155393,21.8414469830145,20.291281089542203,21.3445987701416,300895900,INTC,32.05912971496582,31.149400787353517,30.615904832365526,10.761792393437249,895184000,1.714835643257273,-0.2605851455985698
2024-08-05,20.072667229540983,20.26146817330116,19.16840369359356,19.98323440551757,147385700,INTC,31.36950435638428,30.924626655578614,29.6032695536181,10.005621317416695,747798300,1.8262718618477152,-0.06378027431128885
2024-08-06,20.191910941842604,20.4999563012095,19.62550428595571,19.70499992370605,106670400,INTC,30.636156368255616,30.72091892242432,28.660577207912198,9.24793049867462,641127900,1.6885740998656116,-0.01392339579095847
2024-08-07,19.920000076293945,20.25,18.950000762939453,18.989999771118164,97972300,INTC,29.853146743774413,30.490191879272466,27.73956983297943,6.845748898523269,543155600,1.6508309420390024,-0.036285214684406486
2024-08-08,19.100000381469727,20.549999237060547,18.84000015258789,20.489999771118164,96836800,INTC,29.21320524215698,30.28270767211914,27.049134588992644,15.434359830740377,639992400,1.6295974708640564,0.07898894250021771
2024-08-09,20.07999992370605,20.14999961853028,19.5,19.709999084472656,76394500,INTC,28.485075664520263,30.078106231689453,26.350169302847885,12.966598413561726,563597900,1.654175726124947,-0.03806738386327191
